OWNER_ID,ID_TYPE,LICENSE_PLATE,VEHICLE_MODEL,VEHICLE_TYPE,REG_DATE,IU,MFT_YR,VEHICLE_REGISTRATION_NO,VEHICLE_COLOR
1G6KA5E60BU155923,3,1N6AD0CWXFN820667,Cordia,Mitsubishi,2/15/2015 4:44,4USBU33557L770266,2010,a7863233-b091-48f1-b824-31b6714b200e,Turquoise
3VW517AT3EM815556,3,5TDBKRFH8FS894775,S-Type,Jaguar,11/26/2019 17:22,2HNYD28347H415727,2008,d128e78c-e311-446f-bef3-e32378ad986e,Goldenrod
WBAKE5C51BE232589,3,5UXZV4C51DL298469,Fleetwood,Cadillac,1/31/2016 19:11,YV4952CT5D1200167,1993,923545c1-0620-4ea3-9dde-0eb612cb3735,Mauv
JH4CU2E66BC481138,3,5UXFB53585L824776,62,Maybach,4/24/2021 4:27,1GYUCBEF2AR068602,2009,ef492b5c-48de-41ad-a588-dd5856075042,Indigo
WAU2GAFC0CN167099,2,JTJBC1BA1E2558525,E-Class,Mercedes-Benz,4/3/2017 0:56,1FTEW1CF3FK633421,1995,4f090d87-a23a-4ba7-8b6b-e9986c691e06,Turquoise
KNAFT4A20A5641255,2,5GADS13S372513855,RVR,Mitsubishi,4/8/2016 14:40,WBAWV5C58AP632444,2004,daa7b0f9-78a0-4fe6-bbfc-39020660f398,Yellow
WBA3C3C56FP587962,3,1C6RD6FKXCS747757,Continental,Lincoln,1/28/2021 18:30,WAUKF78EX5A946587,2011,0e040890-6ed6-4606-b611-3575b77c4b8d,Red
1G6AB5S36F0952970,3,JA32X2HU1EU711258,Ram Van 1500,Dodge,9/16/2019 0:54,WBAPL3C57AA698887,1992,cfe5cfff-db0f-47cb-9b03-919a84591c1f,Purple
1D7RV1GP9BS996557,1,1N6AA0CH3FN233592,Colorado,Chevrolet,2/2/2015 12:12,1G6DH5E59D0797997,1994,0f598fef-e734-4125-b05d-abf8fbadd94d,Indigo
5N1AT2ML0FC832095,1,WAUAF98E55A938713,Century,Buick,3/9/2017 4:47,1FTWW3B59AE030134,1992,ab7826f9-5f6d-42b0-a2dc-2357462ca9ae,Purple
JA4AP3AU3BZ583823,1,3D73M3HL5BG661951,Suburban 1500,Chevrolet,2/19/2017 11:03,SAJWA1CB7BL626514,1994,e22745ee-404d-4724-8222-a6231ecdb1d8,Maroon
WDBWK5EA4AF412275,1,JTDKDTB38F1834395,Murciélago,Lamborghini,10/2/2016 16:45,1N6AF0KY9FN930817,2005,bcef6671-22b9-4fc8-a03d-5819de477071,Orange
5UXFG8C50BL965985,2,3C6JD7BP4CG172356,9-7X,Saab,6/7/2018 21:33,2G4GS5EV5C9151478,2008,2cb41d80-9162-4c2a-ae5e-9b4da7a5919f,Violet
WAULC58E12A801273,3,WAUAFAFLXEA084045,Cooper,MINI,3/24/2016 1:52,1N6AA0CC6EN603453,1994,30c2c806-6d32-4cac-9765-73d1179befca,Teal
19XFA1E34AE392957,3,1FTEW1CM4CK617190,911,Porsche,6/28/2016 19:42,WVWDB7AJ8EW532578,1992,0b67cb7c-faea-4744-8b48-eb246c62bead,Puce
JH4DC53064S039847,1,WAUML44D73N250899,Tracer,Mercury,10/27/2020 0:48,JH4CU2F64BC029932,1992,171cb65e-0b2a-4167-9007-8fdae299a9bb,Violet
1FTEW1CM1CK014925,1,5TDDK3DC8FS490047,RS 4,Audi,10/31/2018 17:15,1FBAX2CM6FK737874,2004,9b1ab3c6-7614-4166-9bae-03ea376441b5,Fuscia
JN1CV6AP9BM855713,3,3D7LP2ET4AG169660,Bronco,Ford,6/10/2020 2:03,JH4NA21662T123688,2005,ad8f4500-ca7c-473a-9c22-20d19cd456ad,Goldenrod
SCFEBBAC5AG044638,2,WDDHF0EB0EB569444,GL-Class,Mercedes-Benz,4/21/2017 2:20,137ZA903X1E841494,2012,ed47fe36-f507-45cc-bd59-b099009ca8ee,Blue
WBAEK73444B151731,3,JN8AE2KP5E9578985,Century,Buick,12/25/2015 17:52,JTDKN3DP5D3486800,2010,4744d455-1b32-4b81-a60b-69a2dd905db9,Red
WBA6B2C52FD069312,3,WVWAA7AH0BV235468,Endeavor,Mitsubishi,9/25/2017 1:09,WAUXL68E55A543688,2010,e28fb6f9-10f1-4e31-b657-7a8056def17e,Teal
1FTMF1E89AK589007,2,WAUNF68P56A837173,XG350,Hyundai,2/10/2019 2:34,4USFE83567L095071,1954,7b8da629-3079-4f50-803a-6bb0dc14698c,Aquamarine
WAUKGAFB4AN222285,1,WBAAN37451N249427,Silverado 3500,Chevrolet,7/14/2018 18:42,2G4GR5EC5B9273315,2000,2688fc30-be96-42c3-ba22-e0c93c404606,Violet
2T3BFREV2FW395299,1,3GYVKLEF4AG714283,Diamante,Mitsubishi,11/2/2017 22:37,WBAAX134X4P680973,2007,ebbf8e23-4808-43da-ac6e-c4cfdf1554ab,Turquoise
1G6KD57Y77U797875,1,JM1NC2JF4D0350958,968,Porsche,10/29/2019 13:58,KNAFU6A28C5274584,1987,76df9845-8458-4af3-a985-2a51cbe816fd,Turquoise
YV440MDB4F2329976,1,3N1AB7AP1FY582484,745,BMW,7/23/2021 8:50,1G6DH8E55C0205477,1995,7c259ad1-63e7-4a47-8b5b-7056ea0959fd,Aquamarine
3D7JB1EP4AG034391,3,WP0AB2A94AS122373,Express 3500,Chevrolet,10/4/2015 12:26,2G4WC582761474086,2008,de8f68d3-309a-4d13-a74c-ed48768aa8c0,Crimson
2HNYD2H35CH869737,1,WBA6A0C51ED795944,Veracruz,Hyundai,9/8/2016 0:08,WBAYA8C53DC176516,1995,f38aa3f2-e751-4b9f-811d-e3ae3ab73e23,Goldenrod
1FTMF1CW7AK494043,1,WAUSFAFL9AA176438,Escort,Ford,1/5/2020 19:04,WAUKF98E28A100664,1985,562cdc03-ee96-4964-a85a-0b66666c595c,Yellow
1D7CE3BK7AS386068,2,SCBGT3ZA5FC592041,GL-Class,Mercedes-Benz,4/19/2018 3:06,KMHHT6KDXCU670497,1992,4a6bd239-1d7c-4760-b7ac-2921ddcc1b2f,Khaki
WAUEG98E26A863131,2,KL4CJCSB7EB401058,Viper,Dodge,8/4/2018 16:23,WA1WMBFE4FD229368,2012,e454ac56-5b12-4731-b61e-173fba1b04aa,Puce
WAUXF98K49A260901,3,3D73Y3CL5BG059983,E-Class,Mercedes-Benz,3/6/2017 19:43,WVGAV7AXXCW598220,2006,084cd726-4635-4308-a0c5-feffef070f76,Red
JM1NC2EF4A0861205,2,1N6AD0CUXFN110831,Ram 2500 Club,Dodge,1/19/2017 21:19,JN1AJ0HP9CM421010,1995,71754095-6f08-4c84-8906-27c1290359a1,Violet
5N1AA0ND5FN336067,1,3VW467AT7CM909983,7 Series,BMW,12/2/2015 15:38,WAUYP54B61N402436,2004,03540507-6844-465a-9517-8acb6c93435c,Maroon
3D73M4HL0BG207743,2,WAUMFAFL5DN642808,FX,Infiniti,11/18/2016 18:20,WAUDF48H28K152800,1998,972fcf91-9267-466b-89b7-23379b4f0875,Turquoise
1G4HP57207U063178,1,JN1BJ0HRXEM812529,626,Mazda,12/18/2015 7:09,WUARL48H78K615681,2011,7232e2c9-a040-444f-a425-edefe7e7ac87,Aquamarine
WAULFAFH8EN307390,1,1G6AL5SX1E0837627,Sebring,Chrysler,4/24/2015 1:54,5N1BA0ND6FN801394,2004,b59e5862-fc87-4fa3-b446-f7708d0b88d6,Indigo
1GYUKEEJ7AR272062,3,TRURD38J591105012,Navigator,Lincoln,8/1/2020 15:36,JN8AS5MT6FW160653,2008,431cdb4b-c82c-4fcf-840d-04711d394739,Khaki
WAUKFAFL2EN482492,3,WAUFFAFL8BN552901,Villager,Mercury,3/11/2015 17:22,WAUKFBFL1BA742986,2008,83a7ab91-07cf-4589-b9b0-c4831288e536,Khaki
WA1YD64B82N891368,3,3C3CFFCR2FT053792,Rodeo,Isuzu,1/31/2018 8:21,TRUDD38J991146205,1989,05be4e56-0bc1-44aa-b69c-90800fbe9579,Pink
1G6EC12922B695400,2,1FTSW3B58AE120910,Lynx,Mercury,6/25/2020 8:50,1N4AA5APXDC200338,2003,49321833-20a3-4af5-88ab-d6e034414b22,Crimson
WBABN53463J221216,2,1G4HD57258U884061,GS,Lexus,2/1/2018 9:40,JN1BY1AP9FM248321,1995,19da69e2-8633-4af8-af80-5248607869d8,Turquoise
WUARL48H64K098366,3,WA1WMBFE7DD332314,Charger,Dodge,12/22/2021 5:49,2T1BPRHEXEC025865,2002,0b19d6da-20bb-4a5f-9837-bd7668c89acb,Puce
WAUBH78E96A146424,2,1C3CDZAB1CN512156,G6,Pontiac,7/18/2018 21:02,JM1NC2JF2B0224563,1999,30375e8e-24ab-4990-ab9b-b44924feae63,Aquamarine
JTHDU5EF6C5296065,2,KMHEC4A43FA076705,Fox,Volkswagen,4/17/2015 16:59,WA1UFAFLXFA729045,2010,800b18c9-e0b9-4fa9-8417-d3d58f408ea8,Khaki
5UXFF03589L798175,2,3N1CN7APXDL558226,Safari,GMC,6/10/2016 3:01,WAUXL68E54A792037,1998,63951652-040b-4163-be33-267d66d7d17f,Crimson
YV4902DZ2D2336767,3,1G6KE54Y81U870177,Sierra 1500,GMC,9/3/2021 14:04,1GKS2FEJ2CR327897,2006,e2ac40d2-17d1-4ae5-aec7-65c1a9f9e04c,Blue
2HNYD18621H494830,3,3C6LD4AT0CG180007,E-Series,Ford,8/20/2017 23:13,1GTN1UEH3FZ354270,2004,dfb8433c-ca7e-4634-9264-f42eb6d490fc,Pink
WBAPM7G51AN591387,2,KMHEC4A42FA150017,Reatta,Buick,7/6/2019 7:45,5XYZG3AB2CG315370,2005,3bf50275-b2eb-4201-a737-67a20eeea247,Puce
1N4CL2AP7BC702786,1,JN1CV6EK2CM360771,62,Maybach,3/2/2016 12:23,5YMGZ0C54CL465760,2005,7980d66e-37a5-42da-9ff6-1de7dc587f36,Indigo
1FTEW1C87AK907083,1,1D7RV1CT7AS522852,Outback,Subaru,12/27/2018 7:46,1GKKRNED6CJ380715,2007,5c7e9a41-ef83-4346-bbc3-414b09e89cee,Fuscia
SCBFT7ZA6FC282595,3,WAUJT68E84A002364,Rendezvous,Buick,2/9/2018 22:21,WDCGG0EB2DG516579,2011,965cbdf0-407a-4166-93ea-4445dedf4a6b,Maroon
1GD22XEG9FZ523227,1,3D73M4CL7AG953743,Fit,Honda,5/3/2018 14:13,3GYFNBE38CS240740,1991,6401118b-cd84-433a-aeff-8a02059f2fc4,Pink
19XFB2E52FE399627,2,SCBLE37G46C095630,Titan,Nissan,7/6/2016 1:05,2G4GT5GVXD9647579,2012,e43d32d1-3794-4572-890d-b63ee02c5c25,Crimson
JH4NA126X5S812345,1,1N6AD0CW3FN163419,Seville,Cadillac,12/3/2015 4:59,KMHFC4DD9BA925049,1984,fb70b2da-6c19-46c3-b51f-0ed448aa97dd,Turquoise
KNAGG4A89A5700140,3,WBAPM5C53BA047718,Dakota,Dodge,12/19/2021 15:23,3D73Y3HL3AG134963,1994,9b31e42a-fd61-497f-b62f-0582814e4393,Goldenrod
1VWAH7A39EC383230,1,1G6DV5EP2A0923977,Sunfire,Pontiac,4/25/2019 4:26,JN8AE2KP7D9226974,1993,250a6f64-d1fb-43fb-840c-00072704d2c9,Violet
WAUYP64B61N266783,1,WAUMFBFL9BN340733,S80,Volvo,6/10/2015 11:56,W04GP5EC1B1478882,2007,248b855b-f88e-466d-8b59-aa8f11df32ba,Pink
JHMZE2H56AS302076,3,SCFFDCBD3CG745791,Windstar,Ford,10/12/2020 17:23,JN8AS5MT6BW264599,1999,4697d41a-afcd-44f3-8dc4-7a54c348a9b0,Green
5BZBF0AA3EN033521,2,1N4AA5AP6DC508896,7 Series,BMW,10/13/2015 4:29,5GAKVBKD5DJ707702,1992,77e8a7fe-cece-4087-9977-98ab0fb7c96f,Turquoise
WBAEW53403P902804,1,JN1AV7AP1FM325593,Clubman,MINI,12/7/2016 11:44,2C3CCAKG6EH732435,1985,2c353cd8-0766-42ce-a032-5ce1f2cb8404,Blue
1G6KD57959U629924,2,WBAPH5C50BF322338,S10,Chevrolet,5/9/2015 12:57,1GKMCCE37AR298318,1998,f4cfa711-e5f0-44e6-9d94-bf13d432e175,Aquamarine
JN1AZ4EH3FM371237,1,4USBT53484L573349,Prelude,Honda,3/31/2019 0:58,YV1982BW5A1106317,2002,0f54f2a5-2235-4f79-92a9-4ce7de790a40,Goldenrod
2FMDK3GC4AB779408,2,5UXFF0C51AL132845,Grand Am,Pontiac,9/12/2017 9:54,1FMJK1H51EE747159,2001,a9aaa72f-0d60-457a-b795-1ec2316175dc,Red
WDDHH8JB9FB977831,1,3D73Y3HL7AG717620,Civic GX,Honda,10/3/2019 16:24,1N6AF0LY1FN658083,2013,185aac66-7460-44b6-9205-f529c9ed4dcf,Yellow
WAUVT64B24N086980,3,WA1WMAFE9BD203031,Avalon,Toyota,11/3/2020 7:57,1FAHP3DN2AW794056,2005,2849670d-9025-49b5-9e29-c7e8f1f4027a,Turquoise
2HNYD28407H513436,2,WVGEP9BP6FD662114,Grand Prix,Pontiac,1/5/2021 4:28,WDCYC3HF6BX725434,2003,7594caa6-cbba-4153-b188-4a22db258ae4,Red
5NMSG3AB3AH550610,2,2HNYD2H27DH751469,Ram Van 1500,Dodge,11/19/2020 13:58,1NXBU4EE8AZ783969,2002,7796b520-5d77-4634-9491-c1dcc5180a66,Violet
WBAKN9C54ED552278,2,19UUA9F5XCA852040,Murano,Nissan,1/23/2016 14:37,3GTXKYEJ0AG056798,1996,b9936887-5311-4622-a5aa-369d7e1d3b7d,Green
JH4CU2F63CC250973,3,WBSWD93589P322683,Ram 1500,Dodge,5/8/2021 0:04,WBXPA93484W168294,1995,ce732c1a-cde8-4b5e-a984-d6eee0a2cb74,Puce
WBA3A9G54DN366484,3,WBA5B3C52ED817878,Montana,Pontiac,11/30/2021 6:38,2FMGK5BC3BB285946,2009,06e7391e-fd45-4648-92e8-bcf741aa0f52,Fuscia
WAUKH78E48A095465,1,KM8JT3AF7FU959490,Talon,Eagle,1/12/2018 18:19,3C4PDCBB5DT629698,1994,ec1dd034-1ad0-4041-a3a2-d441c913731a,Green
KMHHT6KD5CU104988,2,JM1NC2PF5F0651104,Ram 2500 Club,Dodge,3/12/2020 15:38,SCFAB02A67G324268,1997,5a819376-d12c-4671-804c-7a5d8b1a67a2,Violet
1G6DP5E32D0905118,3,WBAYA6C57DD305095,Mazda2,Mazda,6/20/2018 6:44,1N6AD0CU3EN661813,2013,72a9c7a1-1b79-412e-a925-fa392daddd3b,Maroon
WA1EY74L79D531661,1,JTEBU5JR1F5411485,Beetle,Volkswagen,7/18/2016 22:19,JTHBW1GG3E1548106,1993,216dcf5e-4a3b-419f-acb3-c571e7e87e8b,Goldenrod
WAUDH78EX6A149194,3,3D7LP2ET0AG812764,Mountaineer,Mercury,12/3/2021 22:35,1FMJK1J5XAE808917,1992,3783c8e8-56d1-4ece-92d7-40c1a55ee1c3,Turquoise
1FTEW1CM1EK735779,2,2T2BK1BA8EC398940,Avenger,Dodge,12/14/2018 5:08,1GYFC36209R489644,2001,07ea3e3d-9cc4-4c34-bdcf-67a9c657b017,Mauv
5FRYD3H93GB077502,2,3N1CE2CP6EL031771,E350,Ford,6/8/2015 8:05,JH4CU2F63AC295098,2004,494b37ef-5439-4a62-8c36-3b63b9e125ec,Goldenrod
WVWED7AJ5DW599121,3,1FMEU8DE3AU690747,Silverado,Chevrolet,8/3/2020 2:38,JTEBU5JR5E5073197,2005,f2c3077f-5546-46a0-955c-d500cda29cc5,Indigo
2T1BU4EE1CC365161,1,TRUDD38J681989969,Oasis,Isuzu,7/10/2019 11:11,WBALW7C59CD508568,2000,266a3243-8875-4124-8e5d-160b43c09172,Puce
2T1BU4EE4DC464347,3,WDDGF4HB3CA575496,Ranger,Ford,4/14/2017 2:42,WBAEN334X5P513713,2009,dc60bc82-95d1-4d0f-ac97-a53e3728773d,Purple
3VWF17AT0FM855857,1,WAUAF98E46A143380,Accord,Honda,7/9/2019 10:25,SCFHDDBT1EG318537,1989,78abd4e3-6951-471a-ae9a-4ec580b13353,Teal
WAUVC58EX5A089858,3,WA1CMAFE9DD711960,Econoline E150,Ford,3/15/2018 22:07,3FA6P0SU6DR089431,1995,565752a3-7bbb-45ab-ac46-e4e4d1c668d9,Teal
JN8AF5MV1FT171776,1,TRUUT28N511381396,Fusion,Ford,1/20/2019 13:02,19UYA42761A489678,2011,b678f29c-3cdc-48c5-b27f-c4332e4a6b12,Purple
3LN6L2G98ER633091,3,1FTEX1CM6BF560527,Diamante,Mitsubishi,12/20/2015 3:41,YV4952CY8C1943321,2004,df7cbc31-da3e-4b3f-802e-a2db87ef28b5,Orange
WAUFGBFB1AN339281,2,1G6DV5EP1E0851997,xB,Scion,10/11/2019 18:21,19XFA1F3XBE012729,2008,d31f08ce-b29c-48bc-b04e-6969e4134608,Pink
WAUDG78E65A557614,1,WBA4A9C55FD502771,Impala,Chevrolet,6/13/2015 23:02,1N6AA0CJ5EN162672,1998,0add132a-8f5e-4c0c-8183-25be804d7a46,Aquamarine
1B3CC1FB5AN525225,2,1G6DP577350159876,Accord,Honda,5/5/2016 11:42,1GD422CG4EF024849,2002,74913e8a-363e-46fc-9d9a-392045c685d0,Indigo
WBAEK73425B206114,2,4T1BK3DB6AU800193,Defender,Land Rover,6/12/2016 21:41,1D7RB1CT3BS002867,1999,ffea6cd9-45cc-4cef-ad81-0d74bfda2b47,Khaki
WAULC58E25A540918,1,1G6DM577980830206,J,Infiniti,2/24/2015 13:14,SCBCU7ZA9AC537569,1999,9e49006d-8ac1-4fa4-8464-3b666541614d,Mauv
1G4PS5SK7D4941444,1,WAUAF68E65A082059,Accord,Honda,3/24/2020 22:03,WAUBH74F46N645462,2009,7a51d28f-e934-4a3d-84c7-ad0996f7943a,Khaki
1D7RW2GK9BS524544,1,19UUA66288A682207,Cooper Clubman,MINI,3/7/2021 6:34,1VWAP7A34EC842358,2005,aebced88-4b43-439b-862f-c2756d76cb4b,Aquamarine
1G6YX36DX65485479,2,5FRYD4H2XGB142970,200SX,Nissan,8/21/2017 3:21,3N1CN7AP5FL334798,2005,b9e31515-4504-4001-a2c1-37c7372a3fd7,Turquoise
KNADH5A38B6812367,1,WUAUUAFG6BN877570,Tredia,Mitsubishi,7/9/2015 16:24,WBAKP9C50ED462300,2008,e6fd6d3b-9951-410b-a31e-5624a53d2233,Purple
3VW4A7AT1DM899662,1,1C3CC5FB8AN217153,3000GT,Mitsubishi,1/17/2020 14:59,1G6DJ8E36D0630064,1995,fae9c269-d97c-443c-9640-76ab8855e755,Pink
SALWG2WF6EA337148,1,WAUJT58E22A723920,Cooper,MINI,8/9/2021 6:38,WBAUN1C59DV661001,2010,6c9e0541-0b70-47d6-88a1-204b5568d2cd,Violet
3VW517ATXFM779611,1,3FA6P0LU1FR587036,Regal,Buick,11/2/2018 0:02,5NPDH4AE8BH992843,2012,304bac17-6c0b-4f99-8474-4ebcbc64e001,Khaki
1G6DV8EP8B0348268,3,WBSBR93406P559462,Alero,Oldsmobile,10/3/2019 17:28,JN1CV6AP3BM228652,2000,158f824d-a971-4e9b-a57f-069646868692,Crimson
3G5DB03EX5S143659,3,3D7TT2CTXBG348267,S10,Chevrolet,12/29/2015 0:56,WAUEH78E76A008605,1993,b80f09fc-654b-4441-a717-591743f64349,Puce
1C3BC5ED6AN503419,2,SCFEBBBKXBG155175,Sentra,Nissan,7/13/2018 21:22,1G6AH5SX6E0741798,1999,c91c453d-b9bf-4ac4-9949-f56b205a6daa,Yellow
WAUAH94F97N159304,1,3C6JD7EPXCG163270,Viper RT/10,Dodge,1/22/2020 8:29,WA1MKAFP0AA426718,1996,ec54ee71-eb67-4968-8285-1333fa29406e,Red
WBAYA6C53FG530003,1,3GYFNGE36ES828488,GS,Lexus,7/24/2020 21:54,1C4RDJAG5FC423855,1995,f52fd84a-3140-4ddc-a6cf-36d9adff52fe,Red
TRUWT28N611503417,1,1D4PT4GK9AW440627,Tiguan,Volkswagen,1/31/2017 19:01,1FMJK1F59AE599422,1984,d912c2fc-65b1-4f85-be5d-c88b876e51a5,Yellow
5NPDH4AEXCH121413,3,19UUA8F20AA126331,Swift,Suzuki,6/3/2018 21:41,1C4RDJEG1FC373398,1995,617d40ac-39ea-4fd9-a9e9-44a6524d4609,Turquoise
WUAGNAFG3BN167276,2,JTDKN3DU3B0224679,Frontier,Nissan,4/1/2020 12:36,WBAUP73509V326908,1995,869e0714-ec6d-4a23-8c9b-f28c6bb2e712,Green
1G6DW67V790694397,1,2FMGK5BC6AB312054,911,Porsche,3/14/2021 15:50,1G6DG8E51D0102805,2002,5e1ea672-6a7a-49d6-928c-1ebab4d224eb,Turquoise
WBAYA6C5XDD363444,1,SCBBB7ZH8BC277360,Fiesta,Ford,3/17/2015 0:22,1C3BCBFG5DN866970,2009,13c78442-06aa-4761-9e8d-0cce1156d300,Maroon
KMHGC4DE8AU116250,3,JN1CV6AP9BM226131,Boxster,Porsche,2/16/2016 1:28,1VWAH7A34CC166939,2004,6b9b1fe7-37f9-4ef7-9366-d46ada73f391,Khaki
WAUKFAFL6DN574798,2,1G6AX5S35F0273886,5 Series,BMW,6/13/2016 14:58,1D7RV1CT4BS359658,2004,3aa379f0-c48e-4c5b-a40a-a49a1d8e35f7,Violet
WAUAF48H78K636982,1,19XFB2F56EE275728,FX,Infiniti,6/26/2015 19:48,WAUJT68E85A971759,1999,eac71927-b192-43d0-b84f-b75ce4067e73,Pink
1D4PT6GX6BW381156,3,1G6DF8E54D0531293,Aerostar,Ford,1/2/2015 1:54,5NPDH4AE2CH365721,1986,f2e25736-8d03-4dc0-b813-4f7bb1f0a900,Violet
4T1BF3EK6BU063520,2,1FTSF3A5XAE011950,Defender,Land Rover,8/23/2021 8:53,WAUAC48H36K402098,2009,cd85706b-12c7-410c-9e0c-18656e2d6ef1,Teal
5TDDCRFH9FS889011,3,WBAKC6C50AC192981,B-Series Plus,Mazda,3/3/2016 11:37,WAUDG68EX5A413008,1993,1a1c436e-2e66-4edc-8e7d-7d80a83fb292,Aquamarine
JTDKDTB39D1600831,1,WBAEJ13443A089185,2500,GMC,11/27/2021 6:32,JTJYWRBZ5F2224537,2007,3bad8935-6861-47d3-8543-e30ae95b342e,Teal
3G5DA03E64S430398,3,19XFA1E60AE351493,LS,Lexus,8/2/2018 16:21,1G6DC1E35C0346652,1998,f54d0f98-5bb2-4040-9d22-677974ff1e21,Fuscia
1G6AL5S38D0499963,3,WAUBC48H65K197783,Cayman,Porsche,11/11/2021 1:33,WBAEW53443P418571,2003,a5c29cd7-ee5a-444b-8bc3-84110a9318e0,Violet
3C4PDCEG2DT885370,3,1N6AA0CA3DN589959,Grand Prix,Pontiac,10/18/2021 8:20,WBADN53401G186921,2008,70189ffc-c062-4947-881b-7bd70c8f7eac,Yellow
3D7TP2CTXBG827101,3,WAUJF78KX9N241286,Typ-1,Aptera,1/10/2019 14:31,3VW217AU5FM634679,1989,e7adac60-39b6-4f9a-8ab6-bcdba6e0198b,Violet
1G6DW677770666842,2,4T1BF1FK3EU790928,MPV,Mazda,1/30/2015 23:01,1FTSW3A53AE989089,2008,d8e6c0d8-7fe8-4d46-9d6d-977b98b305dc,Violet
WVGEF9BPXED154326,1,KM8JT3AF8EU270153,Outlander,Mitsubishi,10/21/2016 6:03,1GKS1AECXFR152164,1994,05931ac6-48ac-4b43-ad26-a0389104e825,Red
5GAKRDKD2DJ350107,3,1C3BCBEB7CN688547,Armada,Nissan,6/26/2016 7:02,1GKUCKE09AR120426,2007,7434cba7-f508-4eae-aa9e-6aa8bb77c15f,Fuscia
JN8AZ2KR2ET367400,3,1FTEX1CM8DF757623,Z4 M,BMW,12/13/2021 9:09,WBAPK53539A936521,2000,4fd294e7-7aa3-44de-8611-239b9e7e3970,Green
SALSF2D48DA369634,3,1GTPCTEX5AZ623429,Jimmy,GMC,2/7/2017 1:15,1C6RD7HT3CS630730,2005,4ff0c920-7ae0-422e-ba1c-e84725a83187,Indigo
JTEBU4BF7DK425534,2,1C4AJWAG0CL335195,XC70,Volvo,6/13/2020 22:35,5TDDK4CCXAS522660,2009,5c3a36df-375e-41d3-a855-1ec272a2f8d4,Green
1G6KD57Y13U557781,2,JH4CW2H64EC120002,Lancer,Mitsubishi,8/10/2018 19:19,3D73M4HL3AG914608,2012,7c6f5be3-9410-442f-8428-09aafcf20a2e,Purple
5TDDK3DC1CS922957,1,2C3CDXCT5DH414378,Taurus,Ford,3/16/2018 1:57,WA1AV94L19D013628,2006,e9d9568a-12b5-4d6c-9fd5-dba5ae2a1931,Blue
1G6DS8ED9B0113117,3,3D7JB1ET3BG536503,Continental,Lincoln,6/10/2019 2:47,WAUEFAFL6CA455670,1992,ce127bbd-60ff-42f2-bbcc-47fb1ce843ab,Indigo
5YMGZ0C53CL689294,2,KL4CJGSB2EB721590,Grand Marquis,Mercury,3/27/2020 11:13,WVGAV7AX6BW539762,2006,a1effc3b-851d-44f7-9044-b0c78c0dc8ba,Yellow
1GYS4BKJ8FR118231,3,4A31K2DF4CE257532,Titan,Nissan,4/19/2020 1:20,JTHBE1BL6E5061076,2000,9699f2f3-1c06-4285-915e-e9eaa3086b11,Pink
WBAFR9C51DD997632,2,1G6DV1EP6E0694413,Brooklands,Bentley,4/17/2018 22:32,WAUWFBFL3BA400456,2007,e4e45d50-7c30-4cc3-84cb-3c91daabc6e9,Purple
WAUDK78T69A277226,1,1GKS2FFJ5BR623896,Grand Prix,Pontiac,12/25/2018 1:47,WAUAFAFL3AN633510,2012,a788e16f-658d-4f01-b9cb-70bdfe163c72,Turquoise
1FMCU0C79CK948408,3,WBA5A7C51FG471624,Savana 3500,GMC,1/8/2017 2:11,3LN6L2G9XDR129527,1997,04378ce0-6934-483e-b617-7a6528b9b9b6,Yellow
4A37L2EF7AE946225,1,WAUCF78K59N538474,LS,Lexus,8/5/2018 11:06,1D7RB1CP6AS860898,2010,a0621724-8b07-4959-a00b-738055616cf9,Green
WAUDFAFL5EN197827,2,5FPYK1F48CB939472,Frontier,Nissan,5/1/2015 19:54,3C6TD4KTXCG742946,1986,1bcf43ea-f1ed-41ca-90af-ceeae18f17a2,Turquoise
WBA3B9C54DF811593,2,1G6AB5R38D0983172,QX,Infiniti,10/19/2016 2:55,WUADUAFGXBN634523,2006,e16dd78f-832e-40d8-bd2d-c7b624d25cdf,Khaki
JN1CV6EK6AM961114,2,19XFB2F52EE580496,M3,BMW,9/30/2021 20:09,2G61S5S32D9305131,1996,6ac5beed-c696-4762-89bc-1d37a7746f59,Pink
1GYS3DEF1BR230899,2,4USBU33528L368173,Sonata,Hyundai,10/29/2020 20:16,WP0CA2A87FK952405,2012,2e57d708-ac6d-4a1c-898c-f5af0d7732a1,Purple
KNDMA5C17F6359383,2,1GTC5MF98B8783469,Aura,Saturn,7/9/2021 5:26,19UUA65625A302570,2005,9535a545-ef84-4e47-b4dd-dfbdc4e05a43,Orange
WAUFGBFC8DN689178,1,WAUKH98E07A186596,Passat,Volkswagen,7/6/2015 4:42,JN1CV6AP2AM409370,2007,b0c29145-1053-4bbf-b76f-d82b6065b8e7,Blue
5J6TF1H35AL348886,3,5XYKT3A16CG828612,3500,GMC,9/15/2020 11:47,WBA3T3C55EJ797762,2005,ac412655-b414-4fb4-bc04-dbfabf64358e,Puce
WA1CMAFE8BD271369,3,WBAYP1C54DD063349,Interceptor,Jensen,4/5/2021 13:07,5N1BA0NE0FN188827,2001,2cf5a22c-9b20-4963-bd54-5c8a00be1e16,Indigo
19UUA8F52DA819688,2,WAUDH94F57N054000,Sonata,Hyundai,6/8/2021 4:15,WBAAZ33413K502788,2006,f2dce422-b679-48d2-af63-dc23cd63d7d0,Violet
